REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2022,Kapaa and Kalaheo Sanitary Landfills,1001595,913 Kalanianaole Hwy,21.377625,-157.76796,Kailua,HONOLULU COUNTY,HI,96734,CITY & COUNTY OF HONOLULU HAWAII (100%),1868,HH
2022,Kekaha Landfill,1000216,6900D Kaumualii Highway,21.975454,-159.73786,Kekaha,KAUAI COUNTY,HI,96752,COUNTY OF KAUAI HAWAII (100%),21822,HH
2022,"Kennecott Utah Copper, LLC",1005234,4700 Daybreak Parkway,40.54717,-112.00316,South Jordan,SALT LAKE COUNTY,UT,84095,RIO TINTO AMERICA INC (100%),16672,"C,TT"
2022,Kersey Valley MSW Landfill,1000365,3940 E. Kivett Drive,35.95637,-79.928139,High Point,GUILFORD COUNTY,NC,27261,CITY OF HIGH POINT NORTH CAROLINA (100%),104607,HH
2022,Kettle Falls Generating Station,1010858,1151 Hwy. 395 North,48.614625,-118.10147,Kettle Falls,STEVENS COUNTY,WA,99141,AVISTA CORP (100%),6363,"C,TT"
2022,Kimble Sanitary Landfill,1004399,3596 SR 39 NW,40.51139,-81.54137,Dover,TUSCARAWAS COUNTY,OH,44622,KIMBLE CO (100%),62267,HH
2022,Kings Waste and Recycling Authority,1011716,7803 Hanford-Armona Road,36.3135,-119.597306,Hanford,KINGS COUNTY,CA,93230,KINGS WASTE & RECYCLING AUTHORITY (100%),13256,HH
2022,Kirby Canyon Recycling & Disposal Facility,1007817,910 Coyote Creek Golf Drive,37.218771,-121.582664,Morgan Hill,SANTA CLARA COUNTY,CA,95037,WASTE MANAGEMENT INC (100%),86693,HH
2022,Knox County Landfill,1003516,996 Knox Road 2150N,41.026486,-90.249232,Oneida,KNOX COUNTY,IL,61467,COUNTY OF KNOX ILLINOIS (100%),79507,"C,HH"
2022,Kohler Co.,1004632,444 Highland Drive,43.7375,-87.763889,Kohler,SHEBOYGAN COUNTY,WI,53044,KOHLER CO (100%),12167,"C,N,TT"
2022,L P GILL LANDFILL,1005097,1402 Hwy 20,42.46973,-96.6105,JACKSON,DAKOTA COUNTY,NE,68743,LP GILL INC (100%),85317,"C,HH"
2022,LA CROSSE COUNTY SOLID WASTE MANAGEMENT FACILITY,1000536,3200 Berlin Drive,43.883285,-91.162154,LA CROSSE,LA CROSSE COUNTY,WI,54601,COUNTY OF LA CROSSE WISCONSIN (100%),46516,"C,HH"
2022,LA PAZ COUNTY LANDFILL,1004056,"26999 HWY 95, MILEPOST 128",33.943591,-114.19503,PARKER,LA PAZ COUNTY,AZ,85344,REPUBLIC SERVICES INC (100%),45533,"C,HH"
2022,LA SALLE/GRANT PARISH SANITARY LANDFILL,1002132,,31.798037,-92.177289,JENA,LA SALLE PARISH,LA,71342,WASTE CONNECTIONS US INC (100%),92500,HH
2022,LAKE AREA DISPOSAL LF,1002208,W5987 COUNTY HIGHWAY D,45.69543,-91.83957,SARONA,WASHBURN COUNTY,WI,54870,REPUBLIC SERVICES INC (100%),11926,"C,HH"
2022,LAKE COUNTY CENTRAL PHASE I LANDFILL,1000176,13130 COUNTY LANDFILL ROAD,28.76165,-81.738,TAVARES,LAKE COUNTY,FL,32778,COUNTY OF LAKE OHIO (100%),36281,HH
2022,LAKE COUNTY SOLID WASTE FACILITY *,1005878,2039 BLASE NEMETH RD,41.766395,-81.198181,PAINESVILLE,LAKE COUNTY,OH,44077,COUNTY OF LAKE OHIO (100%),88189,HH
2022,LAKE HAVASU LANDFILL,1004093,3251 E CHENOWETH DRIVE,34.5463,-114.339,LAKE HAVASU CITY,MOHAVE,AZ,86404,REPUBLIC SERVICES INC (100%),43308,HH
2022,LAKE LANDFILL,1003588,1300 WILLOW RD,42.105485,-87.811945,NORTHBROOK,COOK COUNTY,IL,60062,WASTE MANAGEMENT INC (100%),5845,"C,HH"
2022,LAKE VIEW LDFL,1007649,851 ROBISON ROAD EAST,42.059457,-80.014484,ERIE,ERIE COUNTY,PA,16509,WASTE MANAGEMENT INC (100%),34898,"C,HH"
2022,LAMB CANYON SANITARY LANDFILL,1002134,16411 LAMB CANYON RD,33.88338,-116.99081,BEAUMONT,RIVERSIDE COUNTY,CA,92223,COUNTY OF RIVERSIDE CALIFORNIA (100%),100239,HH
2022,LANCASTER LANDFILL,1007841,600 E AVENUE F,34.747763,-118.12109,LANCASTER,LOS ANGELES COUNTY,CA,93535,WASTE MANAGEMENT INC (100%),20271,"C,HH"
2022,LANCHESTER LANDFILL,1002391,7224 Division Highway,40.10555,-75.94746,Narvon,LANCASTER COUNTY,PA,17555,CHESTER COUNTY SOLID WASTE AUTHORITY (100%),27599,"C,HH"
2022,LAND RECOVERY LANDFILL INDUST,1004679,30919 MERIDIAN STREET EAST,47.127923,-122.292929,GRAHAM,PIERCE COUNTY,WA,98338,WASTE CONNECTIONS US INC (100%),109912,HH
2022,LANDCOMP LANDFILL,1002090,2840  E. 13TH RD.,41.344022,-88.913,OTTAWA,LASALLE COUNTY,IL,61350,REPUBLIC SERVICES INC (100%),24090,"C,HH"
2022,LANDFILL 33 LTD,1004887,1713 S WILLOW-B,39.102089,-88.52566,EFFINGHAM,EFFINGHAM COUNTY,IL,62401,LANDFILL 33 LTD INC (100%),85197,HH
2022,LANDFILL OF NORTH IOWA,1006749,15942 KILLDEER AVE,43.12565,-93.30041,CLEAR LAKE,CERRO GORDO COUNTY,IA,50428,CERRO GORDO COUNTY OF (INC) (100%),74371,"C,HH"
2022,LARIMER COUNTY LANDFILL,1005928,5887 SOUTH TAFT HILL ROAD,40.49682,-105.11552,FORT COLLINS,LARIMER COUNTY,CO,80526,CITY OF FORT COLLINS COLORADO (50%); CITY OF LOVELAND COLORADO (25%); COUNTY OF LARIMER COLORADO (25%),207002,"C,HH"
2022,LAS PULGAS LANDFILL,1002224,1 MI N CAMP PULGAS OFF BASILONE RD,33.019699,-116.837799,CAMP PENDLETON (MIL RES),SAN DIEGO COUNTY,CA,92055,US GOVERNMENT (%),23146,HH
2022,LAUGHLIN LANDFILL,1004242,6000 Camel Trail Drive,35.07979,-114.64041,LAUGHLIN,CLARK COUNTY,NV,89028,BUREAU OF LAND MANAGEMENT (100%),25902,"C,HH"
2022,LAUREL HIGHLANDS LANDFILL,1007586,260 LAUREL RIDGE ROAD,40.451699,-78.906873,JOHNSTOWN,CAMBRIA COUNTY,PA,15909,WASTE MANAGEMENT INC (100%),19035,"C,HH"
2022,LAUREL RIDGE LANDFILL,1002341,3612 East Highway 552,37.023652,-84.082001,LILY,LAUREL COUNTY,KY,40740,WASTE CONNECTIONS US INC (100%),42579,HH
2022,LAWTON LANDFILL,1004993,8902 SW 11th STREET,34.523567,-98.401086,LAWTON,COMANCHE COUNTY,OK,73501,CITY OF LAWTON (100%),94988,HH
2022,LCS SERVICES LANDFILL,1007584,911 ALLENSVILLE ROAD,39.574826,-77.980751,HEDGESVILLE,BERKELEY COUNTY,WV,25427,WASTE MANAGEMENT INC (100%),15632,"C,HH"
2022,LEAF RIVER CELLULOSE LLC,1008025,157 BUCK CREEK ROAD,31.244429,-89.045353,NEW AUGUSTA,PERRY COUNTY,MS,39462,KOCH INDUSTRIES INC (100%),5182,"AA,C,TT"
2022,LEBANON LANDFILL AND RECYCLING CENTER,1006421,"370 PLAINFIELD ROAD, RTE 12-A",43.612789,-72.326669,WEST LEBANON,GRAFTON COUNTY,NH,3784,CITY OF LEBANON NEW HAMPSHIRE (100%),7059,"C,HH"
2022,LEE COUNTY LANDFILL,1002557,1431 SUMTER HIGHWAY,34.189266,-80.284977,BISHOPVILLE,LEE COUNTY,SC,29010,REPUBLIC SERVICES INC (100%),72574,HH
2022,LEE COUNTY LANDFILL,1003627,1214 S BATAAN RD,41.734287,-89.294905,DIXON,LEE COUNTY,IL,61021,REPUBLIC SERVICES INC (100%),82956,"C,HH"
2022,LEE/HENDRY COUNTY REGIONAL SOLID WASTE DISPOSAL FACILITY,1002990,5500 CHURCH ROAD,26.565861,-81.527306,FELDA,HENDRY COUNTY,FL,33930,LEE COUNTY BOARD OF COUNTY COMMISSIONERS (100%),102995,HH
2022,LEE\S SUMMIT RESOURCE RECOVERY PARK,1002546,2101 SOUTHEAST HAMBLEN ROAD,38.88453,-94.359391,LEE\S SUMMIT,JACKSON COUNTY,MO,64082,CITY OF LEE'S SUMMIT MISSOURI (100%),38154,HH
2022,LEMONS EAST SANITARY LANDFILL/LEMONS WEST LF,1007023,15250 OLD BLOOMFIELD ROAD,36.832771,-89.9412,DEXTER,STODDARD COUNTY,MO,63841,REPUBLIC SERVICES INC (100%),34791,"C,HH"
2022,LEXINGTON / FAYETTE LANDFILL,1005365,4216 Hedger Lane,38.04484,-84.49536,LEXINGTON,FAYETTE COUNTY,KY,40516,LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT (100%),51752,HH
2022,LIBERTY LANDFILL,1007812,8635 E SR 16,40.883714,-86.704524,MONTICELLO,WHITE COUNTY,IN,47960,WASTE MANAGEMENT INC (100%),102575,"C,HH"
2022,LINCOLN COUNTY LANDFILL,1005461,5291 CROUSE RD,35.43049,-81.35386,CROUSE,LINCOLN COUNTY,NC,28033,LINCOLN COUNTY NORTH CAROLINA (100%),48590,HH
2022,LITTLE DIXIE LANDFILL,1006302,1716 NORTH COUNTY LINE ROAD,32.410444,-90.24325,RIDGELAND,MADISON COUNTY,MS,39157,REPUBLIC SERVICES INC (100%),37525,"C,HH"
2022,LITTLE ROCK CITY SW LANDFILL,1004543,10803 IRONTON CUTOFF ROAD,34.649028,-92.296361,LITTLE ROCK,PULASKI COUNTY,AR,72206,CITY OF LITTLE ROCK ARKANSAS (100%),98205,"C,HH"
2022,LIVE OAK LANDFILL & RECYLING CENTER,1006229,1189 HENRICO RD,33.67103,-84.34245,CONLEY,DEKALB COUNTY,GA,30288,WASTE MANAGEMENT INC (100%),8325,HH
2022,LIVINGSTON LANDFILL,1002249,14206 E 2100 N RD,40.931827,-88.658642,PONTIAC,LIVINGSTON COUNTY,IL,61764,REPUBLIC SERVICES INC (100%),83199,"C,HH"
2022,LOPEZ CANYON LANDFILL,1006107,11950 LOPEZ CANYON RD,34.28842,-118.40075,LAKE VIEW TERRACE,LOS ANGELES COUNTY,CA,91342,CITY OF LOS ANGELES CALIFORNIA (100%),152271,HH
2022,LORAIN COUNTY LANDFILL I & II,1007969,43502 OBERLIN-ELYRIA ROAD,41.294962,-82.169967,OBERLIN,LORAIN COUNTY,OH,44074,REPUBLIC SERVICES INC (100%),127687,HH
2022,LOUDOUN COUNTY SANITARY LANDFILL,1002490,21101 EVERGREEN MILLS RD,39.03757,-77.58138,LEESBURG,LOUDOUN COUNTY,VA,20175,COUNTY OF LOUDOUN VIRGINIA (100%),21341,HH
2022,LYON COUNTY,1005280,2025 - 200TH Avenue,44.346,-95.903,LYND,LYON COUNTY,MN,56157,COUNTY OF LYON MINNESOTA (100%),11345,"C,HH"
2022,LYON DEVELOPMENT LF,1004310,5380  S MILFORD ROAD,42.513858,-83.615894,NEW HUDSON,OAKLAND COUNTY,MI,48165,REPUBLIC SERVICES INC (100%),7904,HH
2022,La Gloria Ranch Landfill,1012903,23485 N. Moorefield Road,26.399768,-98.326169,Edinburg,HIDALGO COUNTY,TX,78541,REPUBLIC SERVICES INC (100%),86213,HH
2022,Lacy Lakeview RDF,1007814,677 Selby Lane,31.60358,-97.061841,Waco,MCLENNAN COUNTY,TX,76705,WASTE MANAGEMENT INC (100%),52119,HH
2022,Lakeway Sanitation & Recycling Class I,1010760,5155 Enka Highway,36.14692,-83.20023,Lowland,HAMBLEN COUNTY,TN,37778,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),110603,"C,HH"
2022,Landers Sanitary Landfill,1007424,"59200 Winters Road, 1/2 mile east of Avalon Road",34.150286,-116.442994,Landers,SAN BERNARDINO COUNTY,CA,92285,COUNTY OF SAN BERNARDINO SOLID WASTE MANAGEMENT DIV (100%),46417,"C,HH"
2022,Landfill and Development Company,1007225,,39.982525,-74.771594,Mt. Holly,BURLINGTON COUNTY,NJ,8060,WASTE MANAGEMENT INC (100%),1292,HH
2022,Lantana Landfill (Park Ridge Golf Course),1001668,9191 Lantana Road,26.591074,-80.192436,Lake Worth,PALM BEACH COUNTY,FL,33467,SOLID WASTE AUTHORITY OF PALM BEACH COUNTY FLORIDA (100%),20410,HH
2022,Laubscher Meadows Landfill,1003626,2020 LAUBSCHER RD,38.040318,-87.591242,EVANSVILLE,VANDERBURGH COUNTY,IN,47720,REPUBLIC SERVICES INC (100%),23902,HH
2022,Laurens Co - Old Macon Road MSWL,1012422,1645 Old Hawkinsville Road,32.58451,-83.05705,Dublin,LAURENS COUNTY,GA,31021,COUNTY OF LAURENS GEORGIA (100%),33541,HH
2022,Layon Municipal Solid Waste Landfill,1011026,1130 Chalan Layon,13.2971,144.7309,Inarajan,GUAM,GU,96915,GUAM SOLID WASTE AUTHORITY (100%),57575,HH
2022,Lea County Landfill,1011595,3219 East State Road 176,32.42,-103.6,Eunice,LEA COUNTY,NM,88231,COUNTY OF LEA NEW MEXICO (100%),42774,HH
2022,Leflore County Landfill,1006851,15200 Hwy 49 South East,33.415689,-90.243231,Sidon,LEFLORE COUNTY,MS,38954,COUNTY OF LEFLORE MISSISSIPPI (100%),78376,HH
2022,Lena Road Class I Landfill,1004913,3333 Lena Road,27.469638,-82.458781,Bradenton,MANATEE COUNTY,FL,34211,COUNTY OF MANATEE (100%),38479,HH
2022,Lenoir County Landfill,1005026,2949 Hodges Farm Road,35.29357,-77.71334,LaGrange,LENOIR COUNTY,NC,28551,COUNTY OF LENOIR NORTH CAROLINA (100%),22659,HH
2022,Leon County Landfill,1006816,7550 Apalachee Parkway,30.422634,-84.149884,Tallahassee,LEON COUNTY,FL,32311,LEON COUNTY FLORIDA (100%),63894,HH
2022,Lewis & Clark County Landfill,1004538,4075 Deal Lane,46.67572,-111.88037,Helena,LEWIS AND CLARK COUNTY,MT,59602,COUNTY OF LEWIS & CLARK MONTANA (100%),33857,HH
2022,Lexington Area Solid Waste Agency,1010769,76460 HWY 21,40.946495,-99.751709,Lexington,DAWSON COUNTY,NE,68850,LEXINGTON AREA SOLID WASTE AGENCY (100%),27067,"C,HH"
2022,Litchfield-Hillsboro Landfill,1002091,2782 LANDFILL TRL,39.1787,-89.65,LITCHFIELD,MONTGOMERY COUNTY,IL,62056,REPUBLIC SERVICES INC (100%),7725,"C,HH"
2022,Livingston Landfill,1005300,6241 Massey Road,38.12944,-77.71766,Spotsylvania,SPOTSYLVANIA COUNTY,VA,22551,SPOTSYLVANIA (100%),76260,"C,HH"
2022,Loess Hills Regional Sanitary Landfill,1003990,59722 290th St.,41.021656,-95.636714,Malvern,MILLS COUNTY,IA,51551,IOWA WASTE SERVICES LLC (100%),104484,"C,HH"
2022,Lone Cactus Landfill,1007543,21402 N 7th St.,33.681984,-112.06564,Phoenix,MARICOPA COUNTY,AZ,85024,STATE OF ARIZONA LAND DEPARTME (100%),63655,HH
2022,Los Reales Landfill,1002799,5300 E Los Reales Road,32.1199,-110.88195,Tucson,PIMA COUNTY,AZ,85756,CITY OF TUSCON ENVIRONMENTAL SERVICES (100%),21443,HH
2022,Lycoming County Resource Management Services,1004218,447 Alexander Drive,41.15135,-76.91791,MONTGOMERY,LYCOMING COUNTY,PA,17752,COUNTY OF LYCOMING PENNSYLVANIA (100%),377763,"C,HH"
2022,MADISON COUNTY LANDFILL,1003029,6663 BUYEA ROAD,43.034603,-75.707071,CANASTOTA,MADISON COUNTY,NY,13032,COUNTY OF MADISON NEW YORK (100%),11608,"C,HH"
2022,MAHONING LANDFILL,1007756,3510 GARFIELD ROAD,40.917967,-80.582612,NEW SPRINGFIELD,MAHONING COUNTY,OH,44443,WASTE MANAGEMENT INC (100%),55492,"C,HH"
2022,MALLARD LAKE LANDFILL,1007633,26 W 580 SCHICK RD,41.952205,-88.13999,HANOVER PARK,DUPAGE COUNTY,IL,60133,REPUBLIC SERVICES INC (100%),16540,"C,HH"
2022,"MALLARD RIDGE LANDFILL, INC",1002038,W8470 STATE RD 11,42.643578,-88.717968,DELEVAN,WALWORTH COUNTY,WI,53115,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),53592,"C,HH"
2022,MALOY SOLID WASTE LANDFILL,1002643,2811 FM 1568,33.177689,-95.880534,CAMPBELL,HUNT COUNTY,TX,75422,REPUBLIC SERVICES INC (100%),125016,"C,HH"
2022,MANCHESTER LANDFILL,1004184,1 LANDFILL WAY,41.7738,-72.5647,MANCHESTER,HARTFORD COUNTY,CT,6040,TOWN OF MANCHESTER CONNECTICUT (100%),88508,"C,HH"
2022,MANISTEE COUNTY LANDFILL,1007028,3890 CAMP ROAD,44.19139,-86.26451,MANISTEE,MANISTEE COUNTY,MI,49660,REPUBLIC SERVICES INC (100%),7007,"C,HH"
2022,MAPLEWOOD RECYCLING AND WASTE DISPOSAL,1007610,20221 MAPLEWOOD ROAD,37.312186,-78.06143,JETERSVILLE,AMELIA COUNTY,VA,23083,WASTE MANAGEMENT INC (100%),94186,"C,HH"
2022,MARATHON COUNTY LANDFILL,1002307,R18500 E. Hwy 29,44.9187,-89.4412,RINGLE,MARATHON COUNTY,WI,54471,COUNTY OF MARATHON (100%),34791,"C,HH"
2022,MARION COUNTY BASELINE LANDFILL SOLID WASTE TRANSFER STATION,1006881,5601 SOUTHEAST 66TH STREET,29.120833,-82.05804,OCALA,MARION COUNTY,FL,34480,MARION COUNTY BOARD OF COUNTY COMMISSIONERS (100%),112706,HH
2022,MARTONE LANDFILL & GAS GENERATING FACILITY,1003587,99 BARRE DEPOT RD,42.3874,-72.07949,BARRE,WORCESTER COUNTY,MA,1005,WASTE MANAGEMENT INC (100%),1503,HH
2022,MCCARTY ROAD LANDFILL TX,1006899,5757 OATES RD,29.82204,-95.24071,HOUSTON,HARRIS COUNTY,TX,77078,REPUBLIC SERVICES INC (100%),210028,HH
2022,MCGILL ROAD C & D LANDFILL,1007580,3895 MCGILL RD,42.294814,-84.358853,JACKSON,JACKSON COUNTY,MI,49201,WASTE MANAGEMENT INC (100%),6788,"C,HH"
2022,MCKEAN CNTY LDFL,1005530,19 NESS LN,41.665943,-78.637962,KANE,MCKEAN COUNTY,PA,16735,CASELLA WASTE SYSTEMS INC (100%),6679,"C,HH"
2022,MCKINNEY LANDFILL,1006291,500 OLD MILL RD,33.15934,-96.58633,MCKINNEY,COLLIN COUNTY,TX,75069,NORTH TEXAS MUNICIPAL WATER DISTRICT (100%),52492,HH
2022,MEADOW BRANCH LANDFILL,1003269,233 COUNTY ROAD 166,35.482017,-84.679106,ATHENS,MCMINN COUNTY,TN,37303,WASTE CONNECTIONS US INC (100%),113205,"C,HH"
2022,MEADOWFILL LANDFILL,1007667,1488 Dawson Drive,39.33861,-80.25694,BRIDGEPORT,HARRISON COUNTY,WV,26330,WASTE MANAGEMENT INC (100%),124051,"C,HH"
2022,MEDORA SANITARY LANDFILL,1003240,546 COUNTY ROAD 870 WEST,38.86662,-86.19976,MEDORA,JACKSON COUNTY,IN,47260,RUMPKE CONSOLIDATED COS INC (100%),74903,"C,HH"
2022,MENOMINEE LANDFILL,1007755,W6111 ELMWOOD RD,45.17373,-87.62938,MENOMINEE,MENOMINEE COUNTY,MI,49858,WASTE MANAGEMENT INC (100%),58656,"C,HH"
2022,MERCER COUNTY LANDFILL,1000425,749 FRONTAGE ROAD,37.330936,-81.128991,PRINCETON,MERCER COUNTY,WV,24740,MERCER COUNTY SOLID WASTE AUTHORITY (100%),36270,HH
2022,MESA COUNTY LANDFILL,1006977,3071 COLO HWY 50,39.020833,-108.488333,GRAND JUNCTION,MESA COUNTY,CO,81503,COUNTY OF MESA COLORADO (100%),100572,"C,HH"
2022,MESQUITE CREEK LANDFILL,1007893,1000 KOHLENBERG RD,29.740436,-98.026688,NEW BRAUNFELS,COMAL COUNTY,TX,78130,WASTE MANAGEMENT INC (100%),55710,"C,HH"
2022,METRO METHANE RECOVERY FACILITY,1007727,12161 12TH AVE NE,41.5989,-93.3548,MITCHELLVILLE,POLK COUNTY,IA,50169,METRO WASTE AUTHORITY (100%),47348,"C,HH"
2022,MEXIA LANDFILL,1002469,3048 LCR 460,31.61294,-96.503316,MEXIA,LIMESTONE COUNTY,TX,76667,REPUBLIC SERVICES INC (100%),6004,HH
2022,MIDDLE PENINSULA LANDFILL,1007635,3714 WASTE MANAGEMENT WAY,37.521681,-76.624614,SALUDA,GLOUCESTER COUNTY,VA,23149,WASTE MANAGEMENT INC (100%),71123,"C,HH"
2022,MIDDLE POINT LANDFILL,1002650,750 E. JEFFERSON PIKE,35.941993,-86.361929,MURFREESBORO,RUTHERFORD COUNTY,TN,37130,REPUBLIC SERVICES INC (100%),90154,"C,HH"
2022,MIDSHORE I REGIONAL SOLID WASTE FACILITY,1005718,7341 BARKERS LANDING ROAD,38.746093,-76.019939,EASTON,TALBOT COUNTY,MD,21601,STATE OF MARYLAND (100%),33145,HH
2022,MIDSHORE II REGIONAL SOLID WASTE FACILITY,1011317,12236 River Road,38.9439,-75.85352,Ridgely,CAROLINE COUNTY,MD,21660,STATE OF MARYLAND (100%),105345,HH
2022,MILLERSVILLE LANDFILL,1002002,389 BURNS CROSSING ROAD,39.085577,-76.676523,SEVERN,ANNE ARUNDEL COUNTY,MD,21144,ANNE ARUNDEL COUNTY MARYLAND (DEPT OF PUBLIC WORKS - WASTE MANAGEMENT SERVICES) (100%),49428,"C,HH"
2022,MILLIKEN SANITARY LANDFILL,1006293,2050 SOUTH MILLIKEN AVENUE,34.036198,-117.558433,ONTARIO,SAN BERNARDINO COUNTY,CA,91761,SAN BERNARDINO COUNTY SOLID WASTE MANAGEMENT DIV (100%),21460,HH
2022,MINN DAK FARMERS COOPERATIVE,1006319,7525 RED RIVER RD,46.323539,-96.61592,WAHPETON,RICHLAND COUNTY,ND,58075,MINN-DAK FARMERS COOPERATIVE (100%),56094,"C,S,TT"
2022,MISSISSIPPI COUNTY LANDFILL,1004480,1695 E COUNTY RD. 506,35.777917,-89.972417,BLYTHEVILLE,MISSISSIPPI COUNTY,AR,72315,MISSISSIPPI COUNTY ARKANSAS (100%),92909,"C,HH"
2022,MOCCASIN MIKE SANITARY LANDFILL,1001770,15 MOCCASIN MIKE ROAD,46.67142,-92.00087,SUPERIOR,DOUGLAS COUNTY,WI,54880,CITY OF SUPERIOR WISCONSIN (100%),65541,"C,HH"
2022,MODERN LANDFILL,1003100,4400 MT PISGAH RD,39.960561,-76.5925,YORK,YORK COUNTY,PA,17406,REPUBLIC SERVICES INC (100%),79096,"C,HH"
2022,"MODERN LANDFILL, INC",1003732,1445 PLETCHER ROAD,43.20882,-78.98108,MODEL CITY,NIAGARA COUNTY,NY,14107,MODERN LANDFILL INC (100%),364351,"C,HH"
2022,MOHAWK VALLEY SANITARY LANDFILL,1007652,,43.072769,-75.130331,FRANKFORT,HERKIMER COUNTY,NY,13340,WASTE MANAGEMENT INC (100%),14470,HH
2022,MONMOUTH COUNTY RECLAMATION CENTER,1005054,6000 ASBURY AVE,40.25119,-74.10812,TINTON FALLS,MONMOUTH COUNTY,NJ,7753,COUNTY OF MONMOUTH NEW JERSEY (100%),216489,"C,HH"
2022,MONROE COUNTY LANDFILL,1003505,7740 N FISH RD,39.2808,-86.4739,BLOOMINGTON,MONROE COUNTY,IN,47408,MONROE COUNTY SOLID WASTE MANAGEMENT DISTRICT (100%),18693,HH
2022,MONROEVILLE LDFL,1007585,600 THOMAS STREET EXTENSION,40.4022,-79.79867,MONROEVILLE,ALLEGHENY COUNTY,PA,15146,WASTE MANAGEMENT INC (100%),29876,"C,HH"
2022,MONTANA WASTE SYSTEMS - HIGHPLAINS SANITARY LANDFILL,1006766,142 POWERLINE ROAD,47.62676,-111.18909,FLOWEREE,CASCADE COUNTY,MT,59440,REPUBLIC SERVICES INC (100%),83945,"C,HH"
2022,MONTGOMERY CITY OF,1006957,115 DIVISION ST,32.408915,-86.320026,MONTGOMERY,MONTGOMERY COUNTY,AL,36104,CITY OF MONTGOMERY ALABAMA (100%),132052,HH
2022,MONTMORENCY-OSCODA-ALPENA WASTE MANAGEME,1007590,6751 LANDFILL RD,45.015608,-84.15131,ATLANTA,MONTMORENCY COUNTY,MI,49709,MONTMORENCY-OSCODA-ALPENA WASTE MANAGEMENT AUTHORITY (100%),65665,"C,HH"
2022,MONTROSE COUNTY LANDFILL,1007592,67999 LANDFILL RD.,38.5228,-107.82113,MONTROSE,MONTROSE COUNTY,CO,81401,WASTE MANAGEMENT INC (100%),47207,"C,HH"
2022,MORRIS FARM LANDFILL,1002464,4 COUNTY ROAD 418,34.703571,-87.201836,HILLSBORO,LAWRENCE COUNTY,AL,35643,REPUBLIC SERVICES INC (100%),30968,"C,HH"
2022,MOUNT CARBERRY LANDFILL,1004084,OFF HUTCHINS ST,44.502699,-71.186431,BERLIN,COOS COUNTY,NH,3570,ANDROSCOGGIN VALLEY REGIONAL REFUSE (100%),52002,"C,HH"
2022,MOUNTAINVIEW SANITARY LANDFILL,1007611,13300 NEW GEORGES CREEK RD SW,39.607222,-78.921944,FROSTBURG,ALLEGANY COUNTY,MD,21532,NOBLE ENVIRONMENTAL INC (100%),6226,HH
2022,MUNDY LANDFILL,1006462,2712 HWY 84 EAST,32.057376,-93.590889,MANSFIELD,DE SOTO PARISH,LA,71052,DE SOTO PARISH POLICE JURY (100%),136863,HH
2022,MURRAY COUNTY LANDFILL,1003335,6585 US HWY 411 SOUTH,34.766802,-84.769581,CHATSWORTH,MURRAY COUNTY,GA,30705,COUNTY OF MURRAY GEORGIA (100%),47369,HH
2022,MUSKEGON COUNTY SOLID WASTE FACILITY,1007751,9366 APPLE AVE,43.235238,-86.01343,RAVENNA,MUSKEGON COUNTY,MI,49451,COUNTY OF MUSKEGON MICHIGAN (100%),64370,"C,HH"
2022,MUSKOGEE COMMUNITY LNDFLL,1003616,2801 S 54TH ST W,35.71785,-95.42943,MUSKOGEE,MUSKOGEE COUNTY,OK,74401,WASTE MANAGEMENT INC (100%),132675,HH
2022,MW Custom Paper LLC- Holston Landfill,1010309,1631 Highway 75,36.507018,-82.39289,Blountville,SULLIVAN COUNTY,TN,37617,WESTROCK CO (100%),17642,TT
2022,Macland Disposal Center Commercial and Industrial Landfill,1010379,11300 Hwy 63,30.50615,-88.53594,Moss Point,JACKSON COUNTY,MS,39552,MACLAND DISPOSAL CENTER INC (100%),119641,HH
2022,Macon Bibb Walker Road MSWL,1011793,920 11th Street,32.822514,-83.618969,MACON,BIBB COUNTY,GA,31210,MACON-BIBB (100%),60210,HH
2022,Magnolia Landfill,1003357,,32.478456,-91.991875,Monroe,OUACHITA PARISH,LA,71213,WASTE MANAGEMENT INC (100%),13449,"C,HH"
2022,Mahaska County Sanitary Landfill - Binns and Stevens Site,1014520,2979 Highway 63,41.22136,-92.641,Oskaloosa,MAHASKA COUNTY,IA,52577,Mahaska County Solid Waste Management Commission (100%),36609,"C,HH"
2022,Marana Regional Landfill,1013218,14508 West Avra Valley Road,32.393306,-111.276417,Marana,PIMA COUNTY,AZ,85653,WASTE MANAGEMENT INC (100%),59320,"C,HH"
2022,Marion County Landfill,1010561,700 Chasey Simpson Road,35.043713,-85.632659,Jasper,MARION COUNTY,TN,37347,COUNTY OF MARION TENNESSEE (100%),44334,HH
2022,Marshall County Sanitary Landfill,1010983,2313 Marshalltown Blvd,42.02874,-92.98242,Marshalltown,MARSHALL COUNTY,IA,50158,SOLID WASTE MANAGEMENT COMMISSION OF MARSHALL COUNTY (100%),30960,HH
